UUID,Date,Sentiment_score,Lsa_summary
c81b68b6-8271-47ba-ba58-9183237ec58a,2012-07-10T08:00:00.000+08:00,3,What the Analysts Say About the Second-Quarter Earnings Season
4b36ee5b-fc35-4ab7-86e9-fded9e7a1621,2012-07-10T08:00:00.000+08:00,3,"Social Media Outlook for Tuesday July 10 (ATR, SHAW, MAKO, AMD)"
9a583008-3bc9-40f2-ab45-bbae642852b1,2012-07-10T08:00:00.000+08:00,1,"Barclays Maintains Alcoa at Equal-weight, Lowers PT from $11 to $10"
b16ac89b-6f87-4f68-b40b-b89db582a2d8,2012-07-10T08:00:00.000+08:00,3,"Immigrants: Restless Dreamers, Economic Pillars"
6d59526d-c431-4a30-b294-fdffbdb0ffef,2012-07-10T08:00:00.000+08:00,4,QE3 Might Have to be the Positive Market Catalyst
61de1a0e-eb3c-4801-a720-e51a952f1556,2012-07-10T08:00:00.000+08:00,3,"4 ETFs For Q2 Earnings Season (FXD, IYW, XLB)"
7723aaf8-84ff-4eac-b43d-a676ed50350c,2012-07-10T08:00:00.000+08:00,5,S&P Capital IQ Upgrades Alcoa from Hold to Buy
05234523-fcd1-47f6-8967-1a193671c10e,2012-07-10T08:00:00.000+08:00,4,Stocks Set to Open Higher as Europe Sees Slight Relief
ea965555-64f7-4e44-be79-41c8e53d7bf9,2012-07-10T08:00:00.000+08:00,2,"JP Morgan Maintains Alcoa at Overweight, Lowers PT from $14.50 to $12"
d0a49583-9e07-4cee-9afd-03cbdbae6088,2012-07-10T08:00:00.000+08:00,1,"Dahlman Rose Maintains Alcoa at Buy, Lowers PT from $14.65 to $13"
5f9ff0de-5453-4432-a326-269f68fcf965,2012-07-10T08:00:00.000+08:00,3,US Stock Futures Up; Alcoa Reports Q2 Results
ad1691f8-26c3-482f-b4d5-2fbfcd217fdf,2012-07-10T08:00:00.000+08:00,4,Stocks To Watch For July 10
746206e0-067b-4a07-a476-6bed33a3fe72,2012-07-09T08:00:00.000+08:00,3,"Focus Shifts to Earnings - Analyst Blog. The domesticeconomic calendaris on the thin side this week, though the second quarter earnings season gets into the spotlight with Alcoa's ( AA ) release later this afternoon. Early signs indicate that the earnings cycle may have run its course, with revenue gains hard to come by in a slowing global economy and margins already topped out."
827d7f16-edcf-414e-a98b-545192892640,2012-07-09T08:00:00.000+08:00,2,"Ahead of Wall Street - July 9, 2012 - Ahead of Wall Street. Monday, July 9, 2012"
c6e834d9-8c45-48de-a916-c6171519259d,2012-07-09T08:00:00.000+08:00,1,"4 Stocks to Watch During this Earnings Season. Investors had been anticipating a fairly tough set of reports prior to the most recent earnings season , but they bid up stocks throughout March anyway. When those reports rolled in across April and early May, the numbers (and outlooks) were quite good -- and stocks stumbled badly anyway."
2f75d9b3-8afb-4f0e-805e-2fcd83811534,2012-07-09T08:00:00.000+08:00,3,"After Hours Most Active for Jul 9, 2012 : PG, ABT, XOM, COP, VRSN, AA, HSH, MAKO, QQQ, INTC, MSFT, ASML. The NASDAQ 100 After Hours Indicator is down -1.4 to 2,608.91. The total After hours volume is currently 20,228,836 shares traded."
7a199dc6-09a6-4f82-b431-fb95bcec2b70,2012-07-09T08:00:00.000+08:00,4,"Alcoa Swings to Q2 Loss, but Adjusted Net Beats View (AA). Aluminum producer Alcoa Inc. ( AA ) late Monday kicked off the summer earnings season by posting a second quarter loss, but adjusted results bested Wall Street's expectations."
9b750808-b52c-4175-9dbd-a45694aac275,2012-07-09T08:00:00.000+08:00,2,Stock Investors Likely to Take a Pass on Earnings Season. By James Hyerczyk
bbf80916-e847-4aef-8139-eb917cee36ad,2012-07-09T08:00:00.000+08:00,3,Alcoa Flat After-Hours on Q2 Earnings -IBD
7f968186-4ea5-4052-ae57-a37f123f1bc8,2012-07-09T08:00:00.000+08:00,2,Alcoa Reports Q2 Loss
3f4eb6ed-286c-4d48-b753-4c4308a3505d,2012-07-09T08:00:00.000+08:00,3,Alcoa Trading Slightly Higher After-Hours on In-Line Earnings
15e49c8a-a3c9-494b-9122-0c9eef1bb046,2012-07-09T08:00:00.000+08:00,4,UPDATE: Kleinfeld Says Expects Aluminum Demand to Grow 7%
5cf55bcf-ea92-4bd6-bdef-8ab7c005b88a,2012-07-09T08:00:00.000+08:00,4,Alcoa's Kleinfield Speaking on CNBC
df3ff397-3608-49a7-86c0-0492026662de,2012-07-09T08:00:00.000+08:00,1,Alcoa Says It Proposed to Settle Alba Suit With $45M Cash Offer
05312e46-9bf8-49ac-b581-a69bda8ed5a4,2012-07-09T08:00:00.000+08:00,2,Alcoa Reports Q2 EPS $0.06 vs $0.06 Est; Revenues $5.96B vs $5.81B Est
546c71d6-79a7-4d44-915f-f1073a10f520,2012-07-09T08:00:00.000+08:00,3,Options Strategies Prior to Alcoa Earnings
b3e084e5-f209-4cf2-b050-97fb9b4bddcd,2012-07-09T08:00:00.000+08:00,3,"Alcoa Earnings Preview: Expectations are Low, but so are Aluminum Prices"
d7875e0e-8959-47e5-8d6a-aede4b248774,2012-07-09T08:00:00.000+08:00,4,"Social Media Outlook for Monday July 9 (WLP, AGP, V, AA)"
69922133-c1e4-4742-b184-fff590127ec7,2012-07-09T08:00:00.000+08:00,1,US Stock Futures Down; Alcoa Earnings In Focus
f2c85922-09a0-45e5-8361-af9bb9aaf9be,2012-07-09T08:00:00.000+08:00,3,"Deutsche Bank Maintains Alcoa at Hold, Lowers PT from $10 to $9"
0c77e937-7cbf-4a15-bdf6-dc6707c648dc,2012-07-09T08:00:00.000+08:00,4,Earnings Scheduled For July 9
f5bb7e7e-0f48-4bd5-9a41-000a930592ba,2012-07-09T08:00:00.000+08:00,3,Stocks To Watch For July 9
56c8d8e6-8064-4f44-9289-8590a3e02b86,2012-07-09T08:00:00.000+08:00,1,Alcoa Flat After-Hours on Q2 Earnings -IBD
7513e558-058c-45ea-8155-ff2020fbfe35,2012-07-09T08:00:00.000+08:00,2,Alcoa Reports Q2 Loss
53fb0c2c-a46d-4e89-89f3-5f3b77a4fa6c,2012-07-09T08:00:00.000+08:00,4,Alcoa Trading Slightly Higher After-Hours on In-Line Earnings
141d4166-7863-41ef-b938-22d4d0cf3456,2012-07-09T08:00:00.000+08:00,3,UPDATE: Kleinfeld Says Expects Aluminum Demand to Grow 7%
23175e69-8106-45a3-b63e-fd14021c3442,2012-07-09T08:00:00.000+08:00,3,Alcoa's Kleinfield Speaking on CNBC
87d11037-4dfc-4b26-a8a9-e5e3751c0ec6,2012-07-09T08:00:00.000+08:00,4,Alcoa Says It Proposed to Settle Alba Suit With $45M Cash Offer
d37ea9bf-64ff-4d10-a56a-fc5bbf15a4ef,2012-07-09T08:00:00.000+08:00,4,Alcoa Reports Q2 EPS $0.06 vs $0.06 Est; Revenues $5.96B vs $5.81B Est
508bc0f6-3a27-4110-bfd1-42ad9d8c8186,2012-07-09T08:00:00.000+08:00,2,Options Strategies Prior to Alcoa Earnings
53d02175-d408-4a87-b43b-e5bb1bc295e3,2012-07-09T08:00:00.000+08:00,1,"Alcoa Earnings Preview: Expectations are Low, but so are Aluminum Prices"
91ccd545-5df2-4d7b-a2cb-e075edc64278,2012-07-09T08:00:00.000+08:00,3,"Social Media Outlook for Monday July 9 (WLP, AGP, V, AA)"
033de4d0-7f1f-4ddf-9ef9-87f791e20e0b,2012-07-09T08:00:00.000+08:00,2,US Stock Futures Down; Alcoa Earnings In Focus
cc8d1ce1-e53d-45d2-82cf-759bd46869ef,2012-07-09T08:00:00.000+08:00,2,"Deutsche Bank Maintains Alcoa at Hold, Lowers PT from $10 to $9"
cdf2513b-73f7-4277-adc4-14cdaa9582d5,2012-07-09T08:00:00.000+08:00,2,Earnings Scheduled For July 9
989049a2-c8d5-4482-a609-45e5545ce4f2,2012-07-09T08:00:00.000+08:00,4,Stocks To Watch For July 9
b814dd6a-e27d-44d5-b8f1-3b6d9f916ba6,2012-07-07T08:00:00.000+08:00,3,"Alcoa, JP Morgan, Bank of America and Yum Brands Get Earnings Season off to a Roaring Start This Week -IBD"
6e392374-e11f-4fd5-ab89-92fc2b8607f8,2012-07-07T08:00:00.000+08:00,1,"Alcoa, JP Morgan, Bank of America and Yum Brands Get Earnings Season off to a Roaring Start This Week -IBD"
8956a131-f0ad-443e-ba83-6733dac1ad64,2012-07-06T08:00:00.000+08:00,1,"Option Alert: Alcoa January 2013 9 Call; Block Trade: 10,000 Contracts @ $0.76; Currently $8.67"
ba7a800d-43f8-4a7c-9f2b-39363f844717,2012-07-06T08:00:00.000+08:00,2,"Option Alert: Alcoa January 2013 9 Call; Block Trade: 10,000 Contracts @ $0.76; Currently $8.67"
9f365bd6-acef-4b25-9ce8-e9dd8d2d6f37,2012-07-05T08:00:00.000+08:00,1,"Earnings Preview: Alcoa Inc. - Analyst Blog. Alcoa Inc. ( AA ) is scheduled to report its second-quarter 2012 results after the market closes on Monday, July 9. The Zacks Consensus Estimate for the quarter is a profit of 6 cents per share, representing a significant year-over-year estimated decline of 80.63%."
e428bdfe-36a9-4a70-9f11-27db59ccffd6,2012-07-03T08:00:00.000+08:00,3,"Alcoa’s Estimates Cut at Dahlman Rose on Weak Aluminum Prices, but Still a “Buy” (AA). Aluminum producer Alcoa Inc. ( AA ) on Tuesday received some mixed commentary from analysts at Dahlman Rose."
ef77527f-a401-4059-90e6-77e9c88e5fc8,2012-07-03T08:00:00.000+08:00,4,"Bulls Claim Victory in Shortened Session; Dow Jumps 72 Points. \"After a very sluggish start to the pre-holiday session, the Dow Jones Industrial Average (DJI) finally got moving, ending at its highest level in nearly two months. \"\"It was simply a light volume day"
a40d5ae5-850f-4359-8f14-b62f12f2ab55,2012-07-03T08:00:00.000+08:00,5,"The markets rose in abbreviated trading today, helped by an unexpected uptick in factory orders. The Commerce Department said that May orders rose 0.7% from April. This move follows two straight months of factor order declines."
07e780db-3674-4336-a288-c19752b34583,2012-07-02T08:00:00.000+08:00,2,"Alcoa to Sell Hydropower Project - Analyst Blog. Aluminum giant, Alcoa Inc. ( AA ) struck a deal with Brookfield Renewable Energy Partners to sell its Tapoco Hydroelectric Project. Alcoa expects to receive $600 million from the sale, which is expected to close by the end of 2012."
bc2d5c6c-e204-4296-ae5b-749c2d100411,2012-07-02T08:00:00.000+08:00,3,"After Hours Most Active for Jul 2, 2012 : CHSI, AA, SOA, NLY, BAC, ITUB, WIN, QQQ, INTC, STZ, MSFT, LNCR. The NASDAQ 100 After Hours Indicator is down -1.92 to 2,623.11. The total After hours volume is currently 14,932,788 shares traded."
1cf35aaf-4c1d-4946-9a5f-96f8f5bc60e6,2012-06-29T08:00:00.000+08:00,3,"Why I Think These 2 Commodity Stocks Will Make You Money. Investors have been fretting about a weaker economy and the implications for economically-sensitive assets such as steel, copper, iron ore and other commodities. Indeed, the underlying spot prices for several key commodities are at multi-year lows and stock prices of commodity-sensitive companies have also been quite weak."
86831c79-1a4f-4eda-98da-08b94f11dfb3,2012-06-29T08:00:00.000+08:00,4,"Economic Focus in Holiday-Shortened Week - Earnings Preview. Announcements out of the Euro-zone summit have significantly brought down concerns about that region, at least for now. ( See here for a focused discussion .)"
44a8e79a-02ba-402b-a8a1-620617710b99,2012-06-29T08:00:00.000+08:00,1,"Earnings Focus in Holiday-Shortened Week - Earnings Preview. Announcements out of the Euro-zone summit have significantly brought down concerns about that region, at least for now. ( See here for a focused discussion .)"
4f50d57d-7bd9-4d90-bec8-9a63d09760d5,2012-06-29T08:00:00.000+08:00,2,Stocks Other Than Ford That Could be Hurt by Woes in Europe
afe50fec-8da7-40f3-adde-c446292eb47f,2012-06-29T08:00:00.000+08:00,4,Stocks Other Than Ford That Could be Hurt by Woes in Europe
5a4a0652-0937-4238-bd26-955e53d312f8,2012-06-28T08:00:00.000+08:00,3,"Alcoa ColorKast Debuts with Samsung - Analyst Blog. Aluminum heavyweight Alcoa Inc. ( AA ) has achieved a key milestone as its aluminum die casting technology, dubbed ColorKast, has been used by Samsung in its new digital camera, marking the first major push of this innovative technology in the consumer electronics space."
6985b039-ac6f-4643-8abc-5d6c4fb873c9,2012-06-26T08:00:00.000+08:00,1,"The One Number That Should Change Your Entire Investment Strategy. One clear theme that has been in place throughout the second quarter: The broader market should make you cautious, while individual stock bargains abound. I've been hammering home these seemingly contradicting themes, highlighting the need to keep seeking out entry and exit points for the stocks you own and the stocks you are researching."
e5e1613e-83c7-4138-857c-21c1b9f875cf,2012-06-26T08:00:00.000+08:00,2,"Stocks Reverse Early Weakness; Is the Housing Sector on the Mend?. \"\"\"The market started relatively flat as investors digested a weaker-than-expected consumer confidence number"
172443d9-c91c-4e16-9bda-b8fb906fdd24,2012-06-25T08:00:00.000+08:00,2,"Alcoa Appreciates Tesla for Model S - Analyst Blog. ( AA ), one of the members of the Aluminum Transportation Group (ATG), applauded Tesla Motors ( TSLA ) on the launch of its Model S electric vehicle. The Model S is an electronic vehicle that intensively uses aluminum, which reduces weight and produces zero emissions while offering rapid acceleration and nimble performance."
99875d2c-1593-477c-9aba-6915a129977d,2012-06-25T08:00:00.000+08:00,4,Alcoa draws huge call buyer at lows. One investor is trying to bottom-fish Alcoa as the stock attempts to hold its lows from last year.
58bda58b-5212-42f3-b925-5538e0a854ad,2012-06-25T08:00:00.000+08:00,3,"Earnings Expectations for the Week of June 25 (MON, NKE, GIS)"
3000d289-67e4-4334-8c40-0b6599c67866,2012-06-25T08:00:00.000+08:00,1,"Option Alert: Alcoa January 2013 9 Call; Block Trade: 10,000 Contracts; Currently $8.39"
caecd3c3-817e-4882-a8e7-2883698b1c85,2012-06-25T08:00:00.000+08:00,3,"Earnings Expectations for the Week of June 25 (MON, NKE, GIS)"
42e8c302-b18d-4c14-bab9-d60e7b6d58b0,2012-06-25T08:00:00.000+08:00,1,"Option Alert: Alcoa January 2013 9 Call; Block Trade: 10,000 Contracts; Currently $8.39"
c757bbd8-3617-4d66-aa03-33678d92e3ab,2012-06-22T08:00:00.000+08:00,3,"The Metals & Mining industry encompasses the extraction (mining) as well as primary and secondary processing of metals and minerals. These include aluminum and gold, other precious metals, coal and steel. The industry is oligarchic in structure, with a few producers accounting for a lion's share of the output."
68510f65-51e5-4556-8ddf-63c22096dfe3,2012-06-22T08:00:00.000+08:00,4,Metals & Mining Stock Outlook - June 2012 - Zacks Analyst Interviews. ALCOA INC (AA): Free Stock Analysis Report
bda8ad7b-0993-4351-a7ca-87d53771d0f3,2012-06-22T08:00:00.000+08:00,2,"Foreign Exchange Creating Headwinds for Philip Morris, Others"
31890d28-7861-4583-ae56-8b15b56faecc,2012-06-22T08:00:00.000+08:00,1,"Foreign Exchange Creating Headwinds for Philip Morris, Others"
9babba12-5694-4388-a8bc-94caf1cf2fa9,2012-06-21T08:00:00.000+08:00,1,"Dow Plunged 251 Points; Wall Street Overrun With Downbeat Data. \"It was another wild ride for the Dow Jones Industrial Average (DJI) today, as a slew of domestic data kept buyers sidelined. \"\"The day started off with initial jobless claims that sent the four-week moving average of this figure to its highest level since December 2011"
d841aef3-d464-495a-aa57-5aaf42ccd9b0,2012-06-21T08:00:00.000+08:00,2,"An Important Update on 2 of My Real-Money Portfolio Holdings. If you're a subscriber of my $100,000 Real-Money Portfolio , then you know I've been focusing on stocks that have the potential for serious multi-year gains. And in the face of a tough stock market this spring, many have them have stayed out of favor."
c9210b96-a071-4d8c-97dc-00ea78f40733,2012-06-21T08:00:00.000+08:00,3,"Alcoa’s Target, Estimates Lowered at Goldman Sachs Ahead of Earnings (AA). Aluminum producer Alcoa Inc. ( AA ) on Thursday caught some negative commentary from analysts at Goldman Sachs."
92f9c86d-db20-4283-a33f-7abc2d2a3d62,2012-06-21T08:00:00.000+08:00,4,UPDATE: Goldman Sachs Lowers PT on Alcoa to $10
695e7b18-0285-4cf9-a2fb-53a379dbf064,2012-06-21T08:00:00.000+08:00,3,"Goldman Sachs Maintains Alcoa at Neutral, Lowers PT from $11 to $10"
8d1512c9-d3f9-4ab4-8338-97e1a68b78c1,2012-06-21T08:00:00.000+08:00,1,UPDATE: Goldman Sachs Lowers PT on Alcoa to $10
340effc8-b9e0-4505-a410-2592166eb776,2012-06-21T08:00:00.000+08:00,3,"Goldman Sachs Maintains Alcoa at Neutral, Lowers PT from $11 to $10"
60798f53-e609-4125-aa2e-7635cbcdcc4b,2012-06-18T08:00:00.000+08:00,4,"Avoiding a Greek Tragedy. In the choice between 'bad' and 'worse' available to the Greeks in Sunday's election, they made the 'right' call and opted for the 'bad' option. This is a big sigh of relief for Europe and the global financial system."
7ab63663-5d0a-4105-8c2b-dfa44e163196,2012-06-18T08:00:00.000+08:00,2,"Ahead of Wall Street - June 18, 2012 - Ahead of Wall Street. Monday, June 18, 2012"
d8fdf05b-46ed-4931-bdc3-3049b52ca85d,2012-06-14T08:00:00.000+08:00,3,Neutral on BHP Billiton - Analyst Blog. We are maintaining our Neutral recommendation on BHP Billiton Ltd ( BHP ).
0fb376ca-a4df-4016-b36c-2421362981fd,2012-06-14T08:00:00.000+08:00,4,"Alcoa Inc. ( AA ) has received two awards for aluminum excellence at the American Metal Market annual aluminum summit held in New York. The company received an Innovation Award for its next-generation of aluminum-lithium alloys for the aerospace industry. The award was received by the President of Alcoa Forgings and Extrusions, and the President of Alcoa Aerospace, Transportation and Industrial Products."
b5cc7a6e-e4e7-4c3d-a232-7747915e4800,2012-06-07T08:00:00.000+08:00,3,"These 13 Stocks Are a Major Bargain. Lost in all of the noise of a slumping, rebounding and slumping-again global economy is a remarkable success story. A wide range of U.S. manufacturers have been sharpening their game, and are now retaining or even taking market share from tough competitors such as Germany, Japan, China, Brazil and elsewhere."
ac834037-2146-4463-859b-d81ad2c6f93f,2012-06-06T08:00:00.000+08:00,2,"ECB, BoC, RBA, Fed: Central Bank Watch 2.0, Predicting More Twist"
71e287f6-2a52-48e3-8570-f2a5418dd324,2012-06-06T08:00:00.000+08:00,1,"ECB, BoC, RBA, Fed: Central Bank Watch 2.0, Predicting More Twist"
22472503-7276-4fe9-a4a9-bad49933ed57,2012-06-05T08:00:00.000+08:00,5,"Alcoa Adopts Natural Reforestation - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) announced that the company is using a very cost effective and natural way of reforestation at its Juruti bauxite mine in Brazil. The method is based on the theory of nucleation, where reforestation is done using small dense nuclei of plants and animals, which facilitate the arrival of other species."
30bdad91-db5a-4f7f-a4b7-22d64b33d818,2012-06-04T08:00:00.000+08:00,2,"Alcoa Achieves Safety Landmark - Analyst Blog. ( AA ), has achieved a significant safety milestone in its joint venture with Saudi Arabian mining company Ma'aden. The Ma'aden Alcoa joint venture recorded 25 million hours of work without losing a work day due to injury while constructing an aluminum smelter at Ras Al Khair in Saudi Arabia."
e0f68f85-b5b4-4c26-a98a-69e2d92b08d4,2012-06-01T08:00:00.000+08:00,3,"Pre-Market Most Active for Jun 1, 2012 : QQQ, BAC, FB, BP, VOD, F, AA, C, BHP, PLXT, AAPL, GRPN. The NASDAQ 100 Pre-Market Indicator is down -27.93 to 2,496.94. The total Pre-Market volume is currently 8,842,903 shares traded."
